SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
0,08-Jul-11,07-Jul-12,87,1202,421500,6118.774,5000032026,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,421500,6382.32,5000032028,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,421500,6118.774,5000032028,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,421500,6382.32,5000032032,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,421500,6118.774,5000032032,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,360000,5556.4,5000032034,2011,175,2011,Bus,8650,BISHOFTU,Fare Paying Passengers,
0,08-Jul-11,07-Jul-12,87,1202,360000,5292.854,5000032034,2011,175,2011,Bus,8650,BISHOFTU,Fare Paying Passengers,70815.99
0,08-Jul-12,07-Jul-13,87,1202,72000,1688.68,5000032035,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,72000,1425.134,5000032035,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,05-Aug-13,04-Aug-14,11,1202,606012,10955.91,5000032041,2010,0,226.3,Trailers and semitrailers,3000,MESFIN,General Cartage,
0,05-Aug-12,04-Aug-13,11,1202,606012,13486.37,5000032041,2010,0,226.3,Trailers and semitrailers,3000,MESFIN,General Cartage,
0,08-Jul-12,07-Jul-13,87,1202,728263,10154.177,5000032041,2010,0,226.3,Trailers and semitrailers,3000,MESFIN,General Cartage,
0,05-Aug-11,04-Aug-12,11,1202,606012,5102.822,5000032041,2010,0,226.3,Trailers and semitrailers,3000,MESFIN,General Cartage,
0,08-Jul-11,07-Jul-12,87,1202,728263,9948.381,5000032041,2010,0,226.3,Trailers and semitrailers,3000,MESFIN,General Cartage,
0,08-Jul-12,07-Jul-13,87,1202,728263,11877.03,5000032043,2010,0,145,Truck,13798,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,728263,11108.683,5000032043,2010,0,145,Truck,13798,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,728263,11877.03,5000032046,2010,0,145,Truck,13798,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,728263,11108.683,5000032046,2010,0,145,Truck,13798,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,275000,5540.18,5000032050,2010,0,300,Truck,12779,FIAT,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,275000,4863.507,5000032050,2010,0,300,Truck,12779,FIAT,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,230000,3810.55,5000032052,2010,4,6,Pick-up,2778,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,230000,3547.004,5000032052,2010,4,6,Pick-up,2778,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,675046,11317.44,5000032054,2010,0,170,Truck,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,675046,10492.157,5000032054,2010,0,170,Truck,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,230000,3810.55,5000032056,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,13413.78
0,08-Jul-11,07-Jul-12,87,1202,230000,3547.004,5000032056,2010,4,6,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,200000,3407.67,5000032057,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,200000,3144.124,5000032057,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,303000,4790.91,5000032059,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,303000,4527.364,5000032059,2010,4,5,Pick-up,2779,TOYOTA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,316500,4982.22,5000032061,2010,4,7,Pick-up,2779,TOYOTA,Own Goods,89733
0,08-Jul-11,07-Jul-12,87,1202,316500,4708.674,5000032061,2010,4,7,Pick-up,2779,TOYOTA,Own Goods,
0,26-Nov-13,25-Nov-14,11,1202,690000,6105.33,5000032062,1991,2,90.3,Truck,2779,SCANIA,Own Goods,
0,08-Jul-12,07-Jul-13,87,1202,316500,6197.12,5000032062,1991,2,90.3,Truck,2779,SCANIA,Own Goods,
0,27-Nov-12,26-Nov-13,11,1202,690000,6517.29,5000032062,1991,2,90.3,Truck,2779,SCANIA,Own Goods,
0,30-Sep-11,29-Sep-12,11,1202,290233.78,4181.844,5000032062,1991,2,90.3,Truck,2779,SCANIA,Own Goods,
0,08-Jul-11,07-Jul-12,87,1202,316500,5480.72,5000032062,1991,2,90.3,Truck,2779,SCANIA,Own Goods,
2,16-Jul-13,15-Jul-14,9,1201,160000,2655.24,5000029486,1992,4,,Automobile,1295,TOYOTA,Private,
2,15-Jul-12,14-Jul-13,9,1201,160000,2568.83,5000029486,1992,4,,Automobile,1295,TOYOTA,Private,
2,15-Jul-11,14-Jul-12,9,1201,160000,2686.5,5000029486,1992,4,,Automobile,1295,TOYOTA,Private,
0,04-Sep-13,03-Sep-14,11,1202,300725,3569.75,5000029673,2002,4,7,Pick-up,2774,TOYOTA,Own Goods,77020
0,08-Jul-12,07-Jul-13,11,1202,300725,2979.78,5000029673,2002,4,7,Pick-up,2774,TOYOTA,Own Goods,64112.5
0,08-Jul-11,07-Jul-12,11,1202,300725,2875.72,5000029673,2002,4,7,Pick-up,2774,TOYOTA,Own Goods,
0,08-Jul-11,07-Jul-12,11,1202,300725,3082.3,5000029674,2002,4,7,Pick-up,2774,TOYOTA,Own Goods,1387216.32
0,04-Sep-13,03-Sep-14,11,1202,244926,6861.37,5000029676,2002,15,0,Bus,4164,MERCEEDES,Own service,
0,08-Jul-12,07-Jul-13,11,1202,244926,8022.2,5000029676,2002,15,0,Bus,4164,MERCEEDES,Own service,
0,08-Jul-11,07-Jul-12,11,1202,244926,5747.015,5000029676,2002,15,0,Bus,4164,MERCEEDES,Own service,16355.82
1,30-Sep-13,29-Sep-14,5,1201,110000,2016.29,5000030646,1989,4,,Automobile,2446,TOYOTA,Private,30076.86
1,30-Sep-12,29-Sep-13,5,1201,110000,1397.5,5000030646,1989,4,,Automobile,2446,TOYOTA,Private,
1,30-Sep-11,29-Sep-12,5,1201,0,2096.347,5000030646,1989,4,,Automobile,2446,TOYOTA,Private,42734
0,10-Jun-12,09-Jun-13,12,1202,352000,6242.19,5000032016,2008,0,399,Trailers and semitrailers,0,TRAILER,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,686000,16069.98,5000032025,2008,1,97261,Truck,9726,SINO,General Cartage,14882.5
0,10-Jun-12,09-Jun-13,12,1202,352000,6541.29,5000032029,2008,0,399,Trailers and semitrailers,0,TRAILER,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,686000,18145.74,5000032033,2008,1,97261,Truck,9726,SINO,General Cartage,6398.7
0,10-Jun-12,09-Jun-13,12,1202,686000,8756.77,5000032037,2008,2,97261,Truck,9727,TRAKKER,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,352000,4090.85,5000032038,2008,0,399,Trailers and semitrailers,0,ZZ,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,686000,8793.55,5000032039,2014,29,0,Bus,4334,ISUZU,Fare Paying Passengers,
0,10-Jun-12,09-Jun-13,12,1202,352000,4196.45,5000032045,2008,0,399,Trailers and semitrailers,0,ZZ,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,686000,11235.48,5000032060,2008,1,97261,Truck,9726,ZZ,General Cartage,849439.43
0,10-Jun-12,09-Jun-13,12,1202,686000,8534.41,5000032067,2008,1,97261,Truck,9726,IVECO,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,352000,6242.19,5000032069,2008,0,399,Trailers and semitrailers,0,MESFIN,General Cartage,
1,09-Jan-14,08-Jan-15,8,1202,917960.76,7639.67,5000032073,2006,4,6.2,Pick-up,2494,TOYOTA,Own Goods,
1,09-Jan-13,08-Jan-14,8,1202,917960.76,5578.26,5000032073,2006,4,6.2,Pick-up,2494,TOYOTA,Own Goods,39443
1,09-Jan-12,08-Jan-13,8,1202,917960.76,5950.82,5000032073,2006,4,6.2,Pick-up,2494,TOYOTA,Own Goods,
0,10-Jun-12,09-Jun-13,12,1202,352000,6242.19,5000032107,2008,0,399,Trailers and semitrailers,0,MESFIN,General Cartage,
0,08-Jul-13,07-Jul-14,13,1202,0,1822.6,5000032394,2006,8,7,Station Wagones,4146,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,95,1201,725000,6544.25,5000032394,2006,8,7,Station Wagones,4146,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,95,1201,740000,8747.585,5000032394,2006,8,7,Station Wagones,4146,TOYOTA,Private,
0,10-Jun-12,09-Jun-13,12,1202,352000,6748.87,5000032086,2008,0,399,Trailers and semitrailers,0,SCHMITZ,General Cartage,
2,25-Dec-13,24-Dec-14,12,1202,1600000,47104.86,5000032426,2007,2,17006,Tanker,13798,IVECO,General Cartage,
2,25-Dec-12,24-Dec-13,12,1202,1600000,45358.99,5000032426,2007,2,17006,Tanker,13798,IVECO,General Cartage,
2,06-Sep-11,05-Sep-12,7,1202,0,33953.539,5000032426,2007,2,17006,Tanker,13798,IVECO,General Cartage,1117805
2,25-Dec-13,24-Dec-14,12,1202,400000,12672.45,5000032428,2007,0,25994,Trailers and semitrailers,0,MARU,General Cartage,
2,25-Dec-12,24-Dec-13,12,1202,400000,11764.23,5000032428,2007,0,25994,Trailers and semitrailers,0,MARU,General Cartage,
2,06-Sep-11,05-Sep-12,7,1202,358800,10066.908,5000032428,2007,0,25994,Trailers and semitrailers,0,MARU,General Cartage,558902.5
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032442,1982,0,,Tractor,0,ZZ,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032442,1982,0,,Tractor,0,ZZ,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,525.575,5000032442,1982,0,,Tractor,0,ZZ,Own Goods,
0,10-Jun-12,09-Jun-13,12,1202,686000,8534.41,5000032090,2008,1,97261,Truck,9780,NISSAN,General Cartage,
0,08-Jul-12,07-Jul-13,94,1202,0,703.62,5000032443,1982,1,15,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,540.595,5000032443,1982,1,15,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032463,1982,0,,Tractor,0,NATFA,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032463,1982,0,,Tractor,0,NATFA,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,513.905,5000032463,1982,0,,Tractor,0,NATFA,Own Goods,
0,10-Jun-12,09-Jun-13,12,1202,352000,6242.19,5000032097,2008,0,399,Trailers and semitrailers,0,MESFIN,General Cartage,649439.43
0,10-Jun-12,09-Jun-13,12,1202,686000,9178,5000032098,2008,2,97.5,Truck,9726,IVECO,General Cartage,
0,10-Jun-12,09-Jun-13,12,1202,352000,7319.73,5000032103,2008,0,399,Trailers and semitrailers,0,MESFIN,General Cartage,222048
0,08-Jul-13,07-Jul-14,94,1202,0,118.4,5000032469,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,696.95,5000032469,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,527.245,5000032469,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032474,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032474,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,513.905,5000032474,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032478,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,723.98,5000032478,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,106.73,5000032478,1982,0,5,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032483,1984,0,15,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032483,1984,0,15,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-11,07-Jul-12,94,1202,0,513.905,5000032483,1984,0,15,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032485,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,723.98,5000032485,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,113.4,5000032485,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,113.4,5000032488,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,730.65,5000032488,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,120.07,5000032488,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,113.4,5000032501,1982,0,0,Tractor,0,ZZ,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,696.95,5000032501,1982,0,0,Tractor,0,ZZ,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,527.245,5000032501,1982,0,0,Tractor,0,ZZ,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032503,1984,0,0,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-12,07-Jul-13,94,1202,0,723.98,5000032503,1984,0,0,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-11,07-Jul-12,94,1202,0,106.73,5000032503,1984,0,0,Tractor,0,FIAT,Agricultural Own Farm,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032506,1982,1,7,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,745.98,5000032506,1982,1,7,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,513.905,5000032506,1982,1,7,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032512,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,723.98,5000032512,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,106.73,5000032512,1982,0,0,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032513,1982,0,,Tractor,0,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,659.23,5000032513,1982,0,,Tractor,0,IVECO,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,513.905,5000032513,1982,0,,Tractor,0,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,94,1202,0,106.73,5000032515,1982,0,50,Tractor,0,NATFA,Own Goods,
0,08-Jul-12,07-Jul-13,94,1202,0,690.28,5000032515,1982,0,50,Tractor,0,NATFA,Own Goods,
0,08-Jul-11,07-Jul-12,94,1202,0,518.905,5000032515,1982,0,50,Tractor,0,NATFA,Own Goods,
0,08-Jul-13,07-Jul-14,9,1202,650000,16846.22,5000032698,2007,25,25,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,08-Jul-12,07-Jul-13,9,1202,650000,17776.16,5000032698,2007,25,25,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,08-Jul-11,07-Jul-12,9,1202,650000,18705.86,5000032698,2007,25,25,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,08-Jul-13,07-Jul-14,9,1202,354598.13,10070.72,5000032710,2007,26,0,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,08-Jul-12,07-Jul-13,9,1202,650000,16846.22,5000032710,2007,26,0,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,08-Jul-11,07-Jul-12,9,1202,650000,17775.91,5000032710,2007,26,0,Bus,4214,MITSUBISHI,Fare Paying Passengers,
0,07-Aug-13,06-Aug-14,11,1202,350000,6151.75,5000032881,2007,0,56.2,Truck,0,NISSAN,Own Goods,
0,07-Aug-12,06-Aug-13,11,1202,350000,6151.75,5000032881,2007,0,56.2,Truck,0,NISSAN,Own Goods,
0,07-Aug-11,06-Aug-12,11,1202,350000,4365.2,5000032881,2007,0,56.2,Truck,0,NISSAN,Own Goods,
2,22-Oct-12,21-Oct-13,11,1202,1656000,35794.445,5000029626,2006,1,200,Truck,12503,NISSAN,General Cartage,
2,22-Oct-11,21-Oct-12,11,1202,1656000,40783.7,5000029626,2006,1,200,Truck,12503,NISSAN,General Cartage,
0,08-Jul-13,07-Jul-14,11,1201,450000,6558.65,5000029806,1996,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,450000,6558.65,5000029806,1996,9,,Automobile,4164,TOYOTA,Private,
0,08-Aug-11,07-Jul-12,11,1201,184437,3025.23,5000029806,1996,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,184437,156.04,5000029806,1996,9,,Automobile,4164,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,75000,63.45,5000029816,1988,0,,Automobile,0,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,75000,63.45,5000029818,1985,0,,Automobile,0,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,75000,63.45,5000029821,1985,0,,Automobile,0,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,11,1201,1700000,22138.65,5000029824,2009,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,11,1201,1700000,22138.65,5000029824,2009,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Aug-11,07-Jul-12,11,1201,2200000,26097.19,5000029824,2009,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-11,07-Aug-11,3,1201,2200000,1861.26,5000029824,2009,9,,Station Wagones,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,8,1202,800000,42029.1,5000030636,2000,4,4,Bus,4164,TOYOTA,Own service,
0,08-Jul-12,07-Jul-13,8,1202,800000,33842.77,5000030636,2000,4,4,Bus,4164,TOYOTA,Own service,15000
0,08-Jul-11,07-Jul-12,8,1202,270000,15375.324,5000030636,2000,4,4,Bus,4164,TOYOTA,Own service,
0,08-Jul-13,07-Jul-14,8,1202,431157,12366.9,5000030641,2004,24,24,Bus,4214,MITSUBISHI,Own service,
0,08-Jul-12,07-Jul-13,8,1202,431157,13502.21,5000030641,2004,24,24,Bus,4214,MITSUBISHI,Own service,
0,08-Jul-11,07-Jul-12,8,1202,431157,13909.581,5000030641,2004,24,24,Bus,4214,MITSUBISHI,Own service,
1,25-Dec-13,24-Dec-14,13,1202,0,726.75,5000031159,1992,4,7,Pick-up,2000,TOYOTA,Own Goods,
2,04-Jan-13,03-Jan-14,13,1202,0,726.75,5000031159,1992,4,7,Pick-up,2000,TOYOTA,Own Goods,
1,19-Aug-11,18-Aug-12,7,1202,100000,2075.03,5000031159,1992,4,7,Pick-up,2000,TOYOTA,Own Goods,
1,11-Dec-12,10-Dec-13,11,1201,300000,3788.83,5000031187,2009,4,,Automobile,1292,ABAY,Private,188583.72
1,11-Dec-11,10-Dec-12,11,1201,300000,4004.7,5000031187,2009,4,,Automobile,1292,ABAY,Private,
1,12-Dec-12,11-Dec-13,2,1202,157500,5418.049,5000031208,1995,0,229,Trailers and semitrailers,0,ROLFO,General Cartage,
1,08-Dec-11,07-Dec-12,2,1202,157500,5372.959,5000031208,1995,0,229,Trailers and semitrailers,0,ROLFO,General Cartage,
0,07-Aug-13,06-Aug-14,12,1201,120000,2078.69,5000031218,1990,4,10,Automobile,1300,TOYOTA,Private,
0,07-Aug-12,06-Aug-13,12,1201,120000,1714.53,5000031218,1990,4,10,Automobile,1300,TOYOTA,Private,
1,21-Aug-11,20-Aug-12,10,1202,500000,14473.471,5000031256,2005,14,0,Bus,0,TOYOTA,Fare Paying Passengers,
1,07-Jul-12,06-Jul-13,10,1202,873000,24264.62,5000031269,2010,0,0,Truck,8226,ISUZU,General Cartage,
1,07-Jul-11,06-Jul-12,10,1202,873000,23485.15,5000031269,2010,0,0,Truck,8226,ISUZU,General Cartage,
0,08-Jul-13,07-Jul-14,85,1201,383200,3818.43,5000031492,2008,5,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-12,07-Jul-13,85,1201,383200,3708.18,5000031492,2008,5,,Automobile,1300,MITSUBISHI,Private,9308.99
0,08-Jul-11,07-Jul-12,85,1201,383200,4083.058,5000031492,2008,5,,Automobile,1300,MITSUBISHI,Private,
0,08-Jul-13,07-Jul-14,79,1201,200000,3164.45,5000031742,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-12,07-Jul-13,79,1201,200000,3164.45,5000031742,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-11,07-Jul-12,79,1201,165000,2019.898,5000031742,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-13,07-Jul-14,79,1201,915000,12326.13,5000031743,2000,8,,Automobile,4164,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,915000,12326.13,5000031743,2000,8,,Automobile,4164,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,915000,9495.818,5000031743,2000,8,,Automobile,4164,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,79,1201,110000,2041.97,5000031744,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-12,07-Jul-13,79,1201,110000,2041.97,5000031744,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-11,07-Jul-12,79,1201,156839.36,1938.608,5000031744,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-13,07-Jul-14,79,1201,250000,3987.15,5000031745,1984,10,,Automobile,2559,MITSUBISHI,Private,
0,08-Jul-12,07-Jul-13,79,1201,250000,3987.15,5000031745,1984,10,,Automobile,2559,MITSUBISHI,Private,
0,08-Jul-11,07-Jul-12,79,1201,48100,804.563,5000031745,1984,10,,Automobile,2559,MITSUBISHI,Private,
0,08-Jul-13,07-Jul-14,79,1201,56787.16,1556.5,5000031746,1988,9,,Automobile,4169,NISSAN,Private,
0,08-Jul-12,07-Jul-13,79,1201,56787.16,1556.5,5000031746,1988,9,,Automobile,4169,NISSAN,Private,
0,08-Jul-11,07-Jul-12,79,1201,56787.16,565.67,5000031746,1988,9,,Automobile,4169,NISSAN,Private,
0,08-Jul-13,07-Jul-14,79,1201,300000,4521.65,5000031747,1990,10,,Automobile,1570,MITSUBISHI,Private,
0,08-Jul-12,07-Jul-13,79,1201,300000,4521.65,5000031747,1990,10,,Automobile,1570,MITSUBISHI,Private,
0,08-Jul-11,07-Jul-12,79,1201,48100,919.018,5000031747,1990,10,,Automobile,1570,MITSUBISHI,Private,
0,08-Jul-13,07-Jul-14,79,1201,180000,3004.11,5000031748,1990,5,,Automobile,2237,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,180000,3004.11,5000031748,1990,5,,Automobile,2237,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,49566.29,493.74,5000031748,1990,5,,Automobile,2237,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,79,1201,280000,4428.41,5000031749,1988,9,,Station Wagones,4164,NISSAN,Private,
0,08-Jul-12,07-Jul-13,79,1201,280000,4428.41,5000031749,1988,9,,Station Wagones,4164,NISSAN,Private,
0,08-Jul-11,07-Jul-12,79,1201,0,1095.847,5000031749,1988,9,,Station Wagones,4164,NISSAN,Private,
0,08-Jul-13,07-Jul-14,79,1201,250000,3921.15,5000031750,1990,5,,Automobile,3956,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,250000,3921.15,5000031750,1990,5,,Automobile,3956,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,49556.29,493.64,5000031750,1990,5,,Automobile,3956,TOYOTA,Private,
0,23-Sep-13,22-Sep-14,11,1201,400000,4800,5000031751,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,23-Sep-12,22-Sep-13,11,1201,400000,4565,5000031751,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,590000,8161.63,5000031751,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,23-Sep-11,22-Sep-12,11,1201,400000,4560,5000031751,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,590000,5877.12,5000031751,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,23-Sep-13,22-Sep-14,11,1201,400000,4805,5000031752,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,23-Sep-12,22-Sep-13,11,1201,400000,4560,5000031752,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,23-Sep-11,22-Sep-12,11,1201,400000,4560,5000031752,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,590000,5877.12,5000031752,1990,7,10,Station Wagones,3956,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,79,1201,400000,5835.95,5000031753,1990,7,,Automobile,3956,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,400000,5835.95,5000031753,1990,7,,Automobile,3956,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,0,6355.795,5000031753,1990,7,,Automobile,3956,TOYOTA,Private,
0,08-Jul-13,07-Jul-14,79,1201,110000,2041.97,5000031754,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-12,07-Jul-13,79,1201,110000,2041.97,5000031754,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-11,07-Jul-12,79,1201,156839.36,1938.608,5000031754,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-13,07-Jul-14,79,1201,110000,2041.97,5000031755,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-12,07-Jul-13,79,1201,110000,2041.97,5000031755,1984,5,,Automobile,1390,RENAULT,Private,51704.22
0,08-Jul-11,07-Jul-12,79,1201,156839.36,1938.608,5000031755,1984,5,,Automobile,1390,RENAULT,Private,
0,08-Jul-13,07-Jul-14,79,1201,200000,3164.45,5000031756,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-12,07-Jul-13,79,1201,200000,3174.45,5000031756,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-11,07-Jul-12,79,1201,165000,2019.898,5000031756,1988,5,,Automobile,1270,NISSAN,Private,
0,08-Jul-13,07-Jul-14,79,1201,160000,2665.57,5000031757,1984,5,,Automobile,1588,TOYOTA,Private,
0,08-Jul-12,07-Jul-13,79,1201,160000,2665.57,5000031757,1984,5,,Automobile,1588,TOYOTA,Private,
0,08-Jul-11,07-Jul-12,79,1201,80000,1173.198,5000031757,1984,5,,Automobile,1588,TOYOTA,Private,
